User_id,time,action,destination,hotel
2.02E+18,0:17:11,Click,Madrid,Melía Avenida América
2.02E+18,1:03:49,Click,Madrid,Dormirdcine
2.02E+18,0:46:11,Click,Madrid,Monte Real
2.02E+18,0:44:21,Click,Madrid,Room007 Chueca 
2.02E+18,0:22:50,Click,Harrogate,Harrogate Luxury
2.02E+18,0:19:16,Click,Harrogate,Harrogate Luxury
2.02E+18,0:24:53,Click,Harrogate,Innkeeper's Lodge Harrogate West
2.02E+18,0:24:58,Click,Harrogate,Innkeeper's Lodge Harrogate West
2.02E+18,0:22:37,Click,Harrogate,Harrogate Luxury
2.02E+18,0:24:38,Click,Harrogate,Innkeeper's Lodge Harrogate West
2.02E+18,0:22:58,Click,Harrogate,Harrogate Luxury
2.02E+18,0:18:05,Click,Fuengirola,Myramar Fuengirola
2.02E+18,0:18:00,Click,Fuengirola,Myramar Fuengirola
2.02E+18,0:24:13,Click,Torremolinos,Sol Timor
2.02E+18,0:17:38,Click,Fuengirola,Myramar Fuengirola
2.02E+18,0:18:10,Click,Fuengirola,Myramar Fuengirola
2.02E+18,0:20:12,Click,Torremolinos,Sol Timor
2.02E+18,0:17:51,Click,Barranquilla,Imperial 74 Inn
2.02E+18,0:17:32,Click,Barranquilla,Imperial 74 Inn
2.02E+18,0:17:48,Click,Barranquilla,Imperial 74 Inn
2.02E+18,0:17:39,Click,Barranquilla,Imperial 74 Inn
2.02E+18,0:18:31,Click,Barranquilla,Imperial 74 Inn
2.02E+18,0:19:08,Click,Warrington,Premier Inn Warrington South
2.02E+18,0:22:11,Click,Warrington,Premier Inn Warrington South
2.02E+18,0:16:32,Homepage,,
2.02E+18,0:26:38,Click,Warrington,Village Warrington
2.02E+18,0:23:45,Click,Warrington,Daresbury Park
2.02E+18,0:18:09,Click,Pärnu,Papli Apartments
2.02E+18,0:19:01,Click,Pärnu,Ranna Villa
2.02E+18,0:18:43,Click,Pärnu,Kapten Mihkel Kurgo Villa
2.02E+18,0:16:33,Homepage,,
2.02E+18,0:16:37,Homepage,,
2.02E+18,0:17:50,Search,Pyrénées-Atlantiques,
2.02E+18,0:16:36,Homepage,,
2.02E+18,0:23:00,Click,Brighton,Britannia Royal Albion
2.02E+18,0:16:37,Homepage,,
2.02E+18,0:20:14,Click,,Abacus Tierpark
2.02E+18,0:18:16,Click,,NewBerlin
2.02E+18,0:18:56,Click,,Leonardo Royal Berlin Alexanderplatz
2.02E+18,0:16:39,Homepage,,
2.02E+18,0:20:51,Search,East Bohemia,
2.02E+18,0:16:37,Homepage,,
2.02E+18,0:20:44,Homepage,,
2.02E+18,0:19:37,Click,Luha?ovice (Luhatschowitz),Penzion Jany
2.02E+18,0:21:19,Search,East Bohemia,
2.02E+18,0:21:36,Search,East Bohemia,
2.02E+18,0:20:43,Homepage,,
2.02E+18,0:16:37,Homepage,,
2.02E+18,0:28:27,Homepage,,
2.02E+18,0:28:24,Homepage,,
2.02E+18,0:54:08,Homepage,,
2.02E+18,0:28:18,Homepage,,
2.02E+18,0:20:48,Click,Valencia,Confortel Valencia
2.02E+18,0:21:40,Click,Valencia,Mare De Deu - Canovas
2.02E+18,0:26:04,Click,Valencia,Confortel Valencia
2.02E+18,0:22:24,Click,Valencia,SH Inglés Boutique
2.02E+18,0:24:31,Click,Valencia,Casual Hostal Valencia
2.02E+18,0:17:45,Click,Valencia,Lotelito Rooms & Bar
2.02E+18,0:24:50,Click,Valencia,Casual Hostal Valencia
2.02E+18,0:19:00,Search,Gran Canaria,
2.02E+18,0:25:56,Click,Gran Canaria,Meliá Tamarindos
2.02E+18,0:16:55,Search,Gran Canaria,
2.02E+18,0:25:39,Click,Gran Canaria,Meliá Tamarindos
2.02E+18,0:18:17,Click,Gran Canaria,Meliá Tamarindos
2.02E+18,0:16:48,Search,Gran Canaria,
2.02E+18,0:33:20,Click,Barcelona,NH Sants Barcelona
2.02E+18,0:23:39,Click,Barcelona,Madanis
2.02E+18,0:20:42,Click,Barcelona,NH Sants Barcelona
2.02E+18,0:29:34,Click,Barcelona,abba Sants
2.02E+18,0:31:14,Click,Barcelona,AC Hotel Sants by Marriott
2.02E+18,0:25:04,Click,Barcelona,Expo Hotel Barcelona
2.02E+18,0:18:50,Click,Barcelona,AC Hotel Sants by Marriott
2.02E+18,0:19:54,Search,West Wales,
2.02E+18,0:16:49,Search,West Wales,
2.02E+18,0:21:04,Search,West Wales,
2.02E+18,0:23:44,Search,West Wales,
2.02E+18,0:17:10,Search,West Wales,
2.02E+18,0:22:27,Search,West Wales,
2.02E+18,0:18:15,Search,West Wales,
2.02E+18,0:25:07,Search,West Wales,
2.02E+18,0:28:12,Click,Tuapse,Uyutniy Dvorik
2.02E+18,0:28:06,Click,Tuapse,Uyutniy Dvorik
2.02E+18,0:18:27,Click,Tuapse,Uyutniy Dvorik
2.02E+18,0:29:17,Homepage,,
2.02E+18,0:16:53,Homepage,,
2.02E+18,0:16:57,Homepage,,
2.02E+18,0:21:48,Search,Djerba,
2.02E+18,0:17:43,Search,Tunisia,
2.02E+18,0:20:59,Search,Djerba,
2.02E+18,0:17:43,Click,Scarborough,Sea Dogs
2.02E+18,0:19:23,Click,Scarborough,Ivanhoe
2.02E+18,0:18:04,Click,Scarborough,Miricia
2.02E+18,0:23:59,Click,Alès,Première Classe Alès
2.02E+18,0:18:15,Click,Alès,Logis - Orly
2.02E+18,0:20:21,Click,Alès,Première Classe Alès
2.02E+18,0:19:53,Click,Alès,L'Escale d'Alès
2.02E+18,0:21:56,Click,Alès,Logis - Orly
2.02E+18,0:23:15,Click,Alès,Citotel L'Ecusson
2.02E+18,0:21:39,Click,Edinburgh,Holiday Inn Edinburgh
2.02E+18,0:24:18,Click,Edinburgh,Marriott Edinburgh
2.02E+18,0:17:00,Homepage,,
2.02E+18,0:17:21,Homepage,,
2.02E+18,0:17:02,Homepage,,
2.02E+18,0:17:09,Homepage,,
2.02E+18,0:32:16,Click,Milan,Best Western Falck Village 
2.02E+18,0:19:44,Click,Bologna,Marconi
2.02E+18,0:20:53,Click,Bologna,Pallone
2.02E+18,0:18:56,Click,Bologna,Il Castello
2.02E+18,0:17:11,Search,Tuscany,
2.02E+18,0:19:39,Click,Tuscany,Villa Ricci
2.02E+18,0:17:05,Search,Tuscany,
2.02E+18,0:20:36,Click,Tuscany,Villa Ricci
2.02E+18,0:18:00,Click,Cordoba,NH Cordoba Califa
2.02E+18,0:21:37,Click,Seville,Reyes Católicos
2.02E+18,0:17:06,Homepage,,
2.02E+18,0:22:08,Click,Seville,Eurostars Regina
2.02E+18,0:19:03,Click,Cordoba,Serrano
2.02E+18,0:18:46,Click,Cordoba,Macià Alfaros
2.02E+18,0:20:40,Click,Warsaw,Polonia Palace
2.02E+18,0:24:49,Click,Warsaw,Platinum Residence
2.02E+18,0:17:06,Homepage,,
2.02E+18,0:18:36,Click,Warsaw,H15 Boutique
2.02E+18,0:17:08,Homepage,,
2.02E+18,0:24:30,Click,Warsaw,Platinum Residence
2.02E+18,0:28:50,Click,Warsaw,Polonia Palace
2.02E+18,0:19:33,Click,Milan,Best Western Ascot Milano
2.02E+18,0:19:36,Click,Milan,Best Western Ascot Milano
2.02E+18,0:17:07,Homepage,,
2.02E+18,0:19:00,Click,Milan,Best Western Ascot Milano
2.02E+18,0:21:18,Click,Milan,Eco Hotel La Residenza
2.02E+18,0:17:07,Homepage,,
2.02E+18,0:17:12,Homepage,,
2.02E+18,0:18:07,Click,Birmingham,Paragon
2.02E+18,0:20:16,Click,Birmingham,Travelodge Birmingham Central Broadway Plaza
2.02E+18,0:17:18,Search,Jamaica,
2.02E+18,0:17:17,Search,Jamaica,
2.02E+18,0:17:09,Search,Jamaica,
2.02E+18,0:18:55,Search,Spreewald,
2.02E+18,0:17:11,Search,Spreewald,
2.02E+18,0:17:15,Search,Spreewald,
2.02E+18,0:17:15,Homepage,,
2.02E+18,0:17:19,Homepage,,
2.02E+18,0:17:18,Homepage,,
2.02E+18,0:17:13,Homepage,,
2.02E+18,0:19:38,Click,Lanzarote,Hesperia Lanzarote
2.02E+18,1:06:45,Homepage,,
2.02E+18,1:06:47,Homepage,,
2.02E+18,1:14:05,Click,Lanzarote,Hesperia Lanzarote
2.02E+18,1:06:59,Search,Lanzarote,
2.02E+18,1:12:01,Click,Lanzarote,Hesperia Lanzarote
2.02E+18,0:23:38,Click,Singapore,
2.02E+18,0:17:13,Homepage,,
2.02E+18,0:20:01,Click,Singapore,One Farrer & Spa
2.02E+18,0:21:40,Click,Singapore,Swissotel Merchant Court- Singapore
2.02E+18,0:26:18,Click,Singapore,Park View
2.02E+18,0:17:16,Homepage,,
2.02E+18,0:17:23,Homepage,,
2.02E+18,0:17:16,Homepage,,
2.02E+18,0:19:17,Click,Ho-Chi-Minh-City,New World Saigon
2.02E+18,0:19:46,Click,Ho-Chi-Minh-City,New World Saigon
2.02E+18,0:17:40,Search,Mykonos Island,
2.02E+18,0:17:21,Homepage,,
2.02E+18,0:17:17,Homepage,,
2.02E+18,0:17:43,Search,Mykonos Island,
2.02E+18,0:17:31,Search,Mykonos Island,
2.02E+18,0:17:59,Search,Mykonos Island,
2.02E+18,0:18:25,Click,San Antonio,Hampton Inn And Suites San Antonio Market Square
2.02E+18,0:23:04,Click,San Antonio,Hampton Inn And Suites San Antonio Market Square
2.02E+18,0:19:43,Click,San Antonio,Riverwalk Plaza ex Howard Johnson Plaza San Antonio
2.02E+18,0:17:23,Homepage,,
2.02E+18,0:22:09,Click,San Antonio,Hampton Inn And Suites San Antonio Market Square
2.02E+18,0:26:38,Click,San Antonio,Best Western Windsor Pointe Hotel & Suites-AT&T Center
2.02E+18,0:24:30,Click,San Antonio,Riverwalk Plaza ex Howard Johnson Plaza San Antonio
2.02E+18,0:17:18,Homepage,,
2.02E+18,0:28:03,Click,San Antonio,La Quinta Inn San Antonio Market Square
2.02E+18,0:20:55,Click,San Antonio,Holiday Inn Express Hotel & Suites San Antonio
2.02E+18,0:18:15,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:22:57,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:23:00,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:22:23,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:18:50,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:22:20,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:18:17,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:22:38,Click,Aveiro,Hospedaria Familiar
2.02E+18,0:18:11,Click,Sanxenxo,Carlos ? Silgar
2.02E+18,0:22:03,Click,Sanxenxo,Gran Talaso Sanxenxo
2.02E+18,0:19:32,Click,Sanxenxo,Carlos ? Silgar
2.02E+18,0:19:14,Click,Stockholm,Nobis
2.02E+18,0:17:30,Homepage,,
2.02E+18,0:17:25,Homepage,,
2.02E+18,0:21:42,Click,Stockholm,
2.02E+18,0:20:04,Click,Stockholm,Miss Clara by Nobis
2.02E+18,0:21:11,Click,Stockholm,2kronor C.I.T.Y
2.02E+18,0:20:47,Click,Stockholm,Melody
2.02E+18,0:24:33,Click,Stockholm,Hornsgatan
2.02E+18,0:27:45,Click,Porto,HF Fénix Porto
2.02E+18,0:17:28,Homepage,,
2.02E+18,0:17:32,Homepage,,
2.02E+18,0:18:37,Click,Porto,Porto Studio Solar
2.02E+18,0:25:17,Click,Porto,AC Porto
2.02E+18,0:21:50,Click,Porto,Low Cost Tourist Apartments
2.02E+18,10:01:13,Click,El Rompido,Precise Resort El Rompido The Club
2.02E+18,0:19:10,Click,Huelva,Barceló Punta Umbría Beach Resort
2.02E+18,0:21:53,Click,Punta Umbria,Barceló Punta Umbría Beach Resort
2.02E+18,10:05:46,Click,El Rompido,Precise Resort El Rompido The Club
2.02E+18,9:59:32,Click,El Rompido,Fuerte Rompido
2.02E+18,9:59:15,Click,El Rompido,Fuerte Rompido
2.02E+18,0:21:02,Click,Huelva,Barceló Punta Umbria Mar
2.02E+18,0:18:25,Click,Huelva,Leo Punta Umbría
2.02E+18,0:18:47,Click,Huelva,Leo Deluxe
2.02E+18,9:59:40,Click,El Rompido,Fuerte Rompido
2.02E+18,1:04:30,Click,Conil de la Frontera,Fuente del Gallo
2.02E+18,0:21:13,Click,Conil de la Frontera,Conil Park
2.02E+18,0:17:37,Homepage,,
2.02E+18,0:17:31,Homepage,,
2.02E+18,0:17:31,Homepage,,
2.02E+18,0:20:27,Click,Dresden,Suitess
2.02E+18,0:17:34,Homepage,,
2.02E+18,0:26:22,Click,Salamanca,Eurostars Las Claras
2.02E+18,0:19:12,Click,Salamanca,Room Mate Vega
2.02E+18,0:27:41,Click,Salamanca,Eurostars Las Claras
2.02E+18,0:28:17,Click,Salamanca,Eurostars Las Claras
2.02E+18,0:28:33,Click,Salamanca,Eurostars Las Claras
2.02E+18,0:26:36,Click,London,Park Plaza Sherlock Holmes
2.02E+18,0:22:54,Click,London,St Martins Lane
2.02E+18,0:20:19,Click,London,The Landmark London
2.02E+18,0:23:52,Homepage,,
2.02E+18,0:35:15,Homepage,,
2.02E+18,0:23:51,Homepage,,
2.02E+18,0:24:06,Homepage,,
2.02E+18,0:24:04,Homepage,,
2.02E+18,0:24:07,Homepage,,
2.02E+18,0:28:14,Click,Dublin,Carlton Dublin Airport
2.02E+18,0:29:10,Click,Dublin,Red Cow Moran
2.02E+18,0:19:41,Click,Dublin,Crowne Plaza Dublin-Blanchardstown
2.02E+18,0:23:58,Click,Dublin,Four Seasons Dublin
2.02E+18,0:26:41,Click,Dublin,Trinity Lodge
2.02E+18,0:34:32,Click,Dublin,Castleknock Hotel & Country Club
2.02E+18,0:20:09,Click,Pisa,Terminus & Plaza
2.02E+18,0:17:56,Homepage,,
2.02E+18,0:17:43,Homepage,,
2.02E+18,0:19:49,Click,Pisa,Daglingegneri
2.02E+18,0:19:00,Click,Marne-la-Vallée,Adagio Marne la Vallée Val D'Europe
2.02E+18,0:17:51,Homepage,,
2.02E+18,0:17:48,Homepage,,
2.02E+18,0:19:05,Click,Galway,Forster Court Hotel
2.02E+18,0:18:03,Homepage,,
2.02E+18,0:17:57,Homepage,,
2.02E+18,0:20:49,Click,Seville,Elvira Plaza
2.02E+18,0:24:29,Click,Seville,Casona de San Andrés
2.02E+18,0:19:14,Click,Seville,Elvira Plaza
2.02E+18,0:17:58,Homepage,,
2.02E+18,0:20:42,Click,Seville,Elvira Plaza
2.02E+18,0:20:35,Click,Seville,Elvira Plaza
2.02E+18,0:26:33,Click,Seville,Sevilla Inn Backpackers
2.02E+18,0:28:41,Click,Seville,San Pancracio
2.02E+18,0:17:59,Search,Mauritius,
2.02E+18,0:18:04,Search,Mauritius,
2.02E+18,0:18:03,Search,Mauritius,
2.02E+18,0:21:05,Click,Soldeu,Sport Hotel Hermitage & Spa
2.02E+18,0:18:03,Homepage,,
2.02E+18,0:18:00,Homepage,,
2.02E+18,0:18:06,Search,Sardinia,
2.02E+18,0:18:25,Click,Sardinia,Hotel El Faro
2.02E+18,0:18:02,Search,Sardinia,
2.02E+18,0:18:04,Homepage,,
2.02E+18,0:37:59,Homepage,,
2.02E+18,0:18:12,Homepage,,
2.02E+18,0:25:00,Homepage,,
2.02E+18,0:19:10,Click,Paris,London
2.02E+18,0:20:18,Click,Paris,London
2.02E+18,0:19:33,Click,London,Chamberlain
2.02E+18,0:18:07,Homepage,,
2.02E+18,0:19:09,Click,London,Chamberlain
2.02E+18,0:23:49,Click,Warsaw,Regent Warsaw
2.02E+18,0:18:29,Search,Europe,
2.02E+18,0:18:25,Search,Europe,
2.02E+18,0:18:12,Search,Europe,
2.02E+18,0:18:10,Search,Europe,
2.02E+18,0:19:43,Click,Europe,Van der Valk Melle
2.02E+18,0:18:22,Search,Europe,
2.02E+18,0:18:15,Homepage,,
2.02E+18,0:18:42,Click,Berlin,Palace Berlin
2.02E+18,0:18:13,Homepage,,
2.02E+18,0:25:50,Click,Rome,B&B Hotel Roma Trastevere
2.02E+18,0:18:17,Homepage,,
2.02E+18,0:23:50,Click,Rome,Borgo Papareschi
2.02E+18,0:18:13,Homepage,,
2.02E+18,0:20:32,Click,Rome,Suitedeal
2.02E+18,0:18:14,Search,United Kingdom,
2.02E+18,0:18:20,Search,United Kingdom,
2.02E+18,0:18:36,Search,United Kingdom,
2.02E+18,0:18:17,Search,Europe,
2.02E+18,0:18:15,Search,Europe,
2.02E+18,0:18:29,Click,Valencia,NH Valencia Las Artes
2.02E+18,0:19:34,Click,Jena,An der Therme Haus 3
2.02E+18,0:18:19,Homepage,,
2.02E+18,0:18:17,Homepage,,
2.02E+18,0:25:26,Click,Hévíz,Blue Villa
2.02E+18,0:18:23,Click,Hévíz,Blue Villa
2.02E+18,0:23:40,Click,Hévíz,Feng Shui Wellness
2.02E+18,0:23:09,Click,Hévíz,Blue Villa
2.02E+18,0:18:36,Homepage,,
2.02E+18,0:23:40,Click,Badalona,Ciutat de Mollet
2.02E+18,0:24:21,Click,Badalona,Ciutat de Mollet
2.02E+18,0:24:48,Search,Barcelona Province,
2.02E+18,0:22:08,Click,Florence,B&B Piazza del Duomo
2.02E+18,0:23:07,Click,Florence,B&B Piazza del Duomo
2.02E+18,0:24:20,Click,Florence,Vanessa
2.02E+18,0:22:55,Click,Florence,B&B Piazza del Duomo
2.02E+18,0:37:05,Click,Florence,Locanda Gallo
2.02E+18,0:28:02,Click,Florence,Locanda Daniel
2.02E+18,0:32:25,Click,Florence,Florence Apartments Central Dante
2.02E+18,0:35:12,Click,Florence,Guesthouse Amici Miei
2.02E+18,0:18:34,Homepage,,
2.02E+18,0:18:28,Homepage,,
2.02E+18,0:20:55,Click,London,Novotel London Blackfriars
2.02E+18,0:18:28,Homepage,,
2.02E+18,0:18:32,Homepage,,
2.02E+18,0:19:08,Click,London,DoubleTree by Hilton London Heathrow Airport
2.02E+18,0:18:29,Homepage,,
2.02E+18,0:18:58,Click,Cork,Fota Island Resort
2.02E+18,0:18:32,Homepage,,
2.02E+18,0:44:56,Click,Hvar,Palace
2.02E+18,0:30:49,Homepage,,
2.02E+18,0:30:47,Homepage,,
2.02E+18,0:18:34,Homepage,,
2.02E+18,0:30:51,Homepage,,
2.02E+18,0:30:48,Homepage,,
2.02E+18,0:18:36,Homepage,,
2.02E+18,0:30:50,Homepage,,
2.02E+18,1:10:56,Click,Barcelona,Nouvel
2.02E+18,0:26:21,Click,Barcelona,Centric
2.02E+18,0:23:40,Click,Barcelona,Santa Anna
2.02E+18,0:31:44,Click,Barcelona,Inglaterra Barcelona
2.02E+18,1:17:34,Click,Barcelona,Nouvel
2.02E+18,1:16:37,Click,Barcelona,Nouvel
2.02E+18,0:21:38,Click,Barcelona,Pensión Arosa
2.02E+18,0:18:47,Search,Symi Island,
2.02E+18,0:20:01,Click,Symi Island,Elena
2.02E+18,0:19:56,Click,Symi Island,Elena
2.02E+18,0:19:37,Click,Symi Island,Elena
2.02E+18,0:20:03,Click,Symi Island,Elena
2.02E+18,0:18:52,Search,Symi Island,
2.02E+18,0:41:45,Homepage,,
2.02E+18,0:18:48,Homepage,,
2.02E+18,0:18:56,Homepage,,
2.02E+18,0:41:06,Homepage,,
2.02E+18,0:40:08,Homepage,,
2.02E+18,0:41:09,Homepage,,
2.02E+18,0:18:53,Homepage,,
2.02E+18,0:34:15,Click,Milan,Vecchia Milano
2.02E+18,0:27:33,Click,Milan,Milan Apart
2.02E+18,0:18:54,Click,Milan,Uptown Palace
2.02E+18,0:29:02,Click,Milan,Star
2.02E+18,0:25:39,Click,Milan,Brunelleschi
2.02E+18,0:18:51,Homepage,,
2.02E+18,0:25:47,Click,Agia Marina,Santa Marina Beach
2.02E+18,0:18:50,Homepage,,
2.02E+18,0:19:50,Search,Santorini Island,
2.02E+18,0:18:50,Search,Santorini Island,
2.02E+18,0:19:36,Search,Santorini Island,
2.02E+18,0:23:23,Click,Santorini Island,Marianna
2.02E+18,0:18:53,Search,Santorini Island,
2.02E+18,0:23:05,Click,Santorini Island,Katerina & John
2.02E+18,0:21:13,Click,Santorini Island,Katerina & John
2.02E+18,0:18:54,Homepage,,
2.02E+18,0:21:53,Click,Amsterdam,Best Western Leidse Square
2.02E+18,0:20:04,Click,Amsterdam,Owl
2.02E+18,0:18:51,Homepage,,
2.02E+18,0:23:00,Click,Amsterdam,NL Leidseplein
2.02E+18,0:20:33,Click,Amsterdam,BackStage
2.02E+18,0:19:09,Homepage,,
2.02E+18,0:18:52,Homepage,,
2.02E+18,0:19:11,Homepage,,
2.02E+18,1:15:39,Click,Chicago,O'Hare Inn & Suites
2.02E+18,1:12:58,Homepage,,
2.02E+18,1:12:59,Homepage,,
2.02E+18,0:18:59,Homepage,,
2.02E+18,0:18:58,Homepage,,
2.02E+18,0:18:59,Homepage,,
2.02E+18,0:20:44,Click,Friedrichshafen,Rebstock
2.02E+18,0:18:59,Homepage,,
2.02E+18,0:19:03,Homepage,,
2.02E+18,0:31:04,Click,Memmingen,Drexels Parkhotel 
2.02E+18,0:18:59,Search,Menorca,
2.02E+18,0:21:45,Search,Menorca,
2.02E+18,0:23:00,Search,Menorca,
2.02E+18,0:21:47,Search,Menorca,
2.02E+18,0:19:01,Search,Menorca,
2.02E+18,0:22:46,Search,Menorca,
2.02E+18,0:21:10,Click,Rho,Excel Milano 3
2.02E+18,0:20:28,Click,Rho,Excel Milano 3
2.02E+18,0:23:07,Click,Rho,Peralba
2.02E+18,0:21:25,Homepage,,
2.02E+18,0:23:59,Click,Rho,Peralba
2.02E+18,0:21:20,Homepage,,
2.02E+18,0:25:14,Click,Rho,Peralba
2.02E+18,0:23:58,Homepage,,
2.02E+18,0:19:00,Homepage,,
2.02E+18,0:19:10,Homepage,,
2.02E+18,0:20:54,Click,Scuol,Schorta's Alvetern
2.02E+18,0:20:20,Search,Jurmala,
2.02E+18,0:21:38,Click,Jurmala,
2.02E+18,0:20:19,Search,Jurmala,
2.02E+18,0:19:18,Search,Jurmala,
2.02E+18,0:30:14,Click,Jurmala,
2.02E+18,0:20:15,Search,Jurmala,
2.02E+18,0:19:29,Search,North West England,
2.02E+18,0:19:20,Search,North West England,
2.02E+18,0:19:37,Search,North West England,
2.02E+18,0:20:55,Click,North West England,Pine Lake
2.02E+18,0:19:10,Homepage,,
2.02E+18,0:19:08,Homepage,,
2.02E+18,0:19:28,Search,North West England,
2.02E+18,0:19:14,Homepage,,
2.02E+18,0:19:14,Homepage,,
2.02E+18,0:19:13,Homepage,,
2.02E+18,0:19:10,Homepage,,
2.02E+18,0:20:52,Click,Benalmadena,Fuengirola Beach
2.02E+18,1:17:54,Click,Benalmadena,Palmasol
2.02E+18,0:21:25,Click,Benalmadena,Fuengirola Beach
2.02E+18,1:27:54,Click,Benalmadena,Benalmadena Palace
2.02E+18,0:20:20,Click,Benalmadena,Guadalmedina
2.02E+18,1:14:22,Click,Benalmadena,Vistamar
2.02E+18,1:19:30,Click,Benalmadena,Casinomar
2.02E+18,0:23:12,Click,Benalmadena,Grangefield Oasis Club
2.02E+18,1:18:20,Click,Benalmadena,First Flatotel International
2.02E+18,1:19:06,Click,Benalmadena,Playabonita
2.02E+18,0:25:27,Click,Cesenatico,President
2.02E+18,0:29:49,Click,Cérvia,Zenith
2.02E+18,0:30:17,Click,Cérvia,Commodore
2.02E+18,0:28:31,Click,Cérvia,Zenith
2.02E+18,0:20:32,Click,Cesenatico,Stella Maris
2.02E+18,0:28:04,Click,Cérvia,Nevia
2.02E+18,0:23:03,Click,Cesenatico,Trieste
2.02E+18,0:24:32,Click,Cesenatico,Casadodici
2.02E+18,0:26:34,Click,Cesenatico,Stella Marina
2.02E+18,0:22:59,Click,Costa de Caparica,Praia do Sol
2.02E+18,0:19:23,Homepage,,
2.02E+18,0:19:23,Homepage,,
2.02E+18,0:24:11,Click,Costa de Caparica,Praia do Sol
2.02E+18,0:19:21,Homepage,,
2.02E+18,0:21:42,Click,Barcelona,Catalonia Castellnou
2.02E+18,0:23:27,Click,Barcelona,Catalonia Castellnou
2.02E+18,0:19:25,Click,Barcelona,Catalonia Sagrada Familia
2.02E+18,0:23:16,Click,Dublin,Green Isle Conference & Leisure
2.02E+18,0:19:48,Search,Ireland,
2.02E+18,0:19:44,Search,Ireland,
2.02E+18,0:19:45,Search,Ireland,
2.02E+18,0:21:32,Click,Dublin,Bewleys Leopardstown
2.02E+18,0:19:29,Search,Ireland,
2.02E+18,0:22:45,Click,Dublin,Radisson Blu Dublin Airport
2.02E+18,0:26:56,Search,Ireland,
2.02E+18,0:19:25,Search,Ireland,
2.02E+18,0:26:04,Click,Dublin,The Royal 
2.02E+18,0:22:04,Click,Maastricht,Mabi
2.02E+18,0:28:32,Click,Maastricht,Designhotel Maastricht - Hampshire Eden
2.02E+18,0:31:04,Click,Maastricht,Designhotel Maastricht - Hampshire Eden
2.02E+18,0:25:47,Click,Maastricht,Golden Tulip Apple Park Maastricht
2.02E+18,0:23:38,Click,Maastricht,Townhouse Design Maastricht
2.02E+18,0:19:49,Click,Maastricht,De Hofnar - Keizer Karelplein
2.02E+18,0:28:24,Click,La Antilla,Islantur Ipanema
2.02E+18,0:23:45,Click,Costa Ballena,Barceló Costa Ballena Golf & Spa
2.02E+18,0:26:12,Click,La Antilla,Costaluz Costa Esuri
2.02E+18,0:22:59,Click,Costa Ballena,Sun&Life Costa Ballena
2.02E+18,0:21:31,Click,Costa Ballena,Playaballena
2.02E+18,0:23:19,Click,Costa Ballena,Playaballena
2.02E+18,0:26:56,Click,La Antilla,Costaluz Costa Esuri
2.02E+18,0:19:34,Homepage,,
2.02E+18,0:21:53,Click,Rome,Palazzo Manfredi
2.02E+18,0:24:17,Click,Rome,Boscolo Exedra Roma
2.02E+18,0:26:40,Click,Rome,Splendide Royal Roma
2.02E+18,0:19:32,Homepage,,
2.02E+18,0:22:32,Click,Rome,Grand Hotel de la Minerve
2.02E+18,0:19:36,Homepage,,
2.02E+18,0:20:35,Click,San Francisco,Le Méridien San Francisco
2.02E+18,0:27:05,Click,San Francisco,Le Méridien San Francisco
2.02E+18,0:19:33,Homepage,,
2.02E+18,0:20:58,Click,Warsaw,Novotel Warszawa Centrum
2.02E+18,0:19:33,Homepage,,
2.02E+18,0:19:36,Homepage,,
2.02E+18,0:23:34,Click,Canet d'En Berenguer,AGH Canet
2.02E+18,0:21:51,Click,Canet d'En Berenguer,AGH Canet
2.02E+18,0:21:24,Click,Canet d'En Berenguer,AGH Canet
2.02E+18,0:20:24,Homepage,,
2.02E+18,0:20:49,Click,Paphos,Elysium
2.02E+18,0:20:00,Click,Paphos,Elysium
2.02E+18,0:19:42,Click,Paphos,Elysium
2.02E+18,0:20:23,Homepage,,
2.02E+18,0:24:20,Click,Athens,Athinaikon
2.02E+18,0:28:39,Click,Athens,Hostel Zeus
2.02E+18,0:19:52,Homepage,,
2.02E+18,0:22:22,Click,Athens,Epidavros
2.02E+18,0:19:49,Homepage,,
2.02E+18,0:26:05,Click,Athens,Cosmos
2.02E+18,0:26:45,Click,Athens,Elite
2.02E+18,0:23:22,Click,Athens,Pergamos
2.02E+18,0:21:46,Search,Sardinia,
2.02E+18,0:20:36,Search,Sardinia,
2.02E+18,0:19:53,Search,Sardinia,
2.02E+18,0:21:10,Search,Sardinia,
2.02E+18,0:21:44,Search,Sardinia,
2.02E+18,0:19:49,Search,Sardinia,
2.02E+18,0:20:04,Search,Spain,
2.02E+18,0:21:10,Click,Barcelona,Pestana Arena Barcelona
2.02E+18,0:20:07,Search,Spain,
2.02E+18,0:19:55,Search,Spain,
2.02E+18,0:19:50,Search,Spain,
2.02E+18,0:20:09,Search,Spain,
2.02E+18,0:20:41,Search,Guernsey,
2.02E+18,0:19:55,Search,Guernsey,
2.02E+18,0:20:45,Search,Guernsey,
2.02E+18,0:21:14,Click,Guernsey,St Pierre Park
